order_id,customer_id,product_id,order_date,channel,quantity,unit_price,discount_pct,returned,status
51674,10436,1015,2026-01-10,web,1,49.0,10.0,0,shipped
51675,10437,1010,2026-07-22,store,2,29.0,5.0,1,returned
51676,10437,1007,2025-10-14,android,1,119.0,0.0,0,delivered
51677,10437,1010,2025-08-26,ios,1,29.0,5.0,0,delivered
51678,10437,1006,2026-03-22,android,1,199.0,0.0,0,delivered
51679,10437,1010,2025-12-23,web,1,29.0,0.0,0,delivered
51680,10437,1003,2026-03-22,android,1,59.0,5.0,0,delivered
51681,10437,1013,2025-11-28,store,1,34.0,5.0,1,returned
51682,10438,1004,2026-06-09,web,1,79.0,0.0,0,delivered
51683,10438,1014,2026-02-17,ios,2,89.0,0.0,0,delivered
51684,10438,1003,2026-04-01,android,1,59.0,0.0,0,delivered
51685,10438,1011,2026-04-16,web,1,24.0,0.0,0,delivered
51686,10439,1013,2026-02-27,web,1,34.0,0.0,1,returned
51687,10439,1012,2026-02-11,web,1,15.0,0.0,0,delivered
51688,10439,1014,2026-02-24,web,1,89.0,0.0,1,returned
51689,10440,1002,2026-01-15,web,1,149.0,0.0,0,delivered
51690,10441,1002,2026-05-30,ios,1,149.0,0.0,0,delivered
51691,10441,1009,2025-12-08,ios,1,69.0,0.0,0,delivered
51692,10442,1015,2025-08-10,web,1,49.0,0.0,1,returned
51693,10442,1005,2026-06-13,android,1,129.0,0.0,0,delivered
51694,10442,1014,2026-04-18,web,1,89.0,0.0,0,delivered
51695,10442,1014,2026-03-27,store,1,890.0,5.0,0,delivered
51696,10442,1006,2025-07-29,web,1,199.0,0.0,0,delivered
51697,10442,1010,2025-07-18,android,1,29.0,0.0,0,delivered
51698,10443,1007,2026-06-28,web,1,119.0,0.0,0,delivered
51699,10443,1009,2026-06-22,web,1,69.0,0.0,0,delivered
51700,10443,1008,2026-05-24,web,1,39.0,0.0,0,delivered
51701,10443,1012,2026-02-08,web,1,15.0,0.0,0,delivered
51702,10443,1009,2026-07-20,android,1,69.0,0.0,0,delivered
51703,10443,1012,2026-03-04,web,1,15.0,10.0,0,delivered
51704,10444,1001,2026-06-01,web,1,89.0,0.0,0,delivered
51705,10444,1008,2025-10-09,android,1,39.0,10.0,0,delivered
51706,10444,1005,2026-01-16,web,1,129.0,5.0,0,delivered
51707,10445,1007,2025-06-16,android,1,119.0,0.0,0,delivered
51708,10445,1001,2026-03-02,android,1,89.0,0.0,0,delivered
51709,10446,1003,2026-04-06,web,1,59.0,0.0,0,delivered
51710,10447,1008,2026-03-28,web,1,39.0,0.0,0,delivered
51711,10447,1009,2026-08-20,web,1,69.0,0.0,0,delivered
51712,10447,1011,2026-06-12,store,1,24.0,0.0,0,cancelled
51713,10447,1013,2026-05-03,store,1,34.0,0.0,0,delivered
51714,10447,1005,2026-05-20,web,3,129.0,0.0,0,delivered
51715,10447,1005,2026-01-15,android,1,129.0,5.0,0,delivered
51716,10447,1004,2026-04-15,store,1,79.0,0.0,0,delivered
51717,10447,1003,2026-06-16,android,1,59.0,0.0,0,delivered
51718,10448,1011,2026-08-27,web,1,24.0,10.0,0,delivered
51719,10448,1006,2026-01-15,web,1,199.0,0.0,0,delivered
51720,10448,1009,2026-05-30,ios,1,69.0,5.0,0,delivered
51721,10448,1002,2026-07-24,ios,1,149.0,0.0,0,delivered
51722,10448,1011,2026-02-05,web,1,24.0,0.0,0,delivered
51723,10449,1011,2026-04-22,ios,1,24.0,15.0,0,delivered
51724,10449,1008,2025-12-26,web,1,39.0,0.0,0,delivered
51725,10449,1004,2026-04-18,web,1,79.0,0.0,0,delivered
51726,10449,1009,2025-10-09,web,1,69.0,5.0,0,delivered
51727,10449,1007,2025-09-10,android,1,119.0,0.0,0,delivered
51728,10449,1012,2026-07-22,web,1,15.0,5.0,0,delivered
51729,10449,1015,2026-04-29,android,1,49.0,0.0,0,shipped
51730,10450,1002,2025-12-14,ios,1,149.0,0.0,0,delivered
51731,10450,1007,2026-04-10,web,1,119.0,0.0,0,delivered
51732,10450,1012,2026-04-14,android,1,15.0,0.0,0,delivered
51733,10451,1005,2026-05-15,android,1,129.0,0.0,0,delivered
51734,10451,1007,2025-03-15,ios,1,119.0,0.0,0,delivered
51735,10451,1013,2025-08-27,ios,1,34.0,0.0,0,delivered
51736,10451,1002,2025-05-21,web,1,149.0,0.0,0,cancelled
51737,10452,1012,2025-07-13,web,1,15.0,10.0,0,delivered
51738,10452,1003,2025-06-09,web,1,59.0,0.0,0,delivered
51739,10453,1013,2026-02-14,android,1,34.0,0.0,0,delivered
51740,10453,1006,2026-04-12,ios,1,199.0,0.0,0,delivered
51741,10453,1011,2025-12-10,ios,1,24.0,0.0,0,delivered
51742,10453,1014,2026-02-16,web,1,89.0,5.0,0,delivered
51743,10453,1007,2026-01-26,android,1,119.0,0.0,0,delivered
51744,10454,1002,2026-06-17,web,1,149.0,5.0,0,delivered
51745,10454,1005,2025-06-22,ios,2,129.0,15.0,0,delivered
51746,10454,1001,2025-11-05,web,1,89.0,0.0,0,delivered
51747,10454,1015,2025-09-13,web,2,49.0,0.0,0,shipped
51748,10455,1003,2026-01-27,android,1,59.0,0.0,0,delivered
51749,10455,1008,2026-03-17,store,1,39.0,0.0,0,delivered
51750,10455,1014,2026-07-30,ios,1,89.0,5.0,0,shipped
51751,10456,1002,2025-10-28,android,1,149.0,0.0,0,delivered
51752,10456,1008,2026-06-20,ios,1,39.0,0.0,0,delivered
51753,10456,1004,2025-09-29,store,1,79.0,0.0,0,delivered
51754,10456,1001,2026-01-12,ios,1,89.0,5.0,0,delivered
51755,10456,1013,2025-05-28,android,1,34.0,0.0,0,delivered
51756,10457,1012,2025-09-08,ios,3,15.0,0.0,0,delivered
51757,10458,1004,2026-05-18,ios,1,79.0,0.0,0,delivered
51758,10458,1014,2026-08-06,ios,3,89.0,0.0,1,returned
51759,10458,1007,2026-01-05,store,1,119.0,0.0,0,delivered
51760,10458,1015,2026-07-05,web,1,49.0,15.0,0,delivered
51761,10458,1005,2026-01-30,ios,1,129.0,0.0,0,delivered
51762,10459,1008,2026-01-11,ios,1,39.0,0.0,0,cancelled
51763,10459,1008,2025-10-31,android,1,39.0,0.0,0,delivered
51764,10459,1002,2026-03-25,web,2,149.0,0.0,0,delivered
51765,10459,1011,2025-06-19,web,1,24.0,10.0,0,delivered
51766,10459,1001,2025-09-05,android,3,89.0,0.0,0,delivered
51767,10459,1015,2026-04-13,store,1,49.0,0.0,0,delivered
51768,10459,1015,2026-06-24,web,1,49.0,10.0,1,returned
51769,10460,1006,2025-02-15,web,1,199.0,0.0,0,delivered
51770,10460,1013,2026-02-25,web,1,34.0,5.0,0,delivered
51771,10460,1012,2026-08-13,ios,1,15.0,0.0,0,delivered
51772,10460,1005,2026-01-23,web,1,129.0,0.0,0,delivered
51773,10460,1008,2026-01-01,web,1,39.0,0.0,0,delivered
51774,10460,1007,2025-04-29,store,1,119.0,0.0,0,delivered
51775,10461,1015,2025-11-19,web,1,49.0,0.0,0,delivered
51776,10461,1011,2025-09-23,web,1,24.0,0.0,0,delivered
51777,10461,1010,2025-10-21,store,1,29.0,0.0,0,shipped
51778,10461,1014,2025-10-14,web,1,89.0,0.0,0,delivered
51779,10461,1007,2026-07-21,web,2,119.0,5.0,0,shipped
51780,10461,1008,2026-07-31,ios,1,39.0,0.0,0,delivered
51781,10462,1009,2026-02-12,android,1,69.0,0.0,0,delivered
51782,10462,1010,2026-03-09,web,1,29.0,0.0,0,delivered
51783,10462,1004,2026-03-15,web,1,79.0,0.0,0,delivered
51784,10462,1005,2026-02-21,ios,3,129.0,5.0,0,delivered
51785,10463,1006,2025-11-02,store,1,199.0,0.0,0,delivered
51786,10463,1001,2026-07-19,android,1,89.0,0.0,0,delivered
51787,10463,1014,2026-06-15,web,1,89.0,0.0,1,returned
51788,10463,1006,2025-07-08,web,1,199.0,0.0,0,cancelled
51789,10463,1009,2026-05-13,web,1,69.0,0.0,0,delivered
51790,10463,1008,2026-06-10,ios,2,39.0,0.0,0,delivered
51791,10464,1010,2025-04-14,web,1,29.0,0.0,0,shipped
51792,10465,1006,2026-06-09,web,3,199.0,0.0,0,delivered
51793,10465,1014,2026-01-30,web,1,89.0,0.0,0,delivered
51794,10465,1012,2026-04-24,ios,2,15.0,0.0,0,cancelled
51795,10466,1004,2025-04-20,ios,1,79.0,5.0,0,delivered
51796,10466,1004,2025-04-20,ios,1,79.0,0.0,0,delivered
51797,10466,1015,2025-05-10,store,2,49.0,0.0,0,delivered
51798,10466,1003,2025-12-30,store,1,59.0,0.0,0,delivered
51799,10467,1003,2026-07-15,web,1,59.0,5.0,0,delivered
51800,10467,1014,2025-03-09,ios,1,89.0,0.0,0,delivered
51801,10467,1011,2025-06-23,android,1,24.0,0.0,0,delivered
51802,10467,1001,2025-10-14,web,1,89.0,0.0,0,shipped
51803,10467,1013,2025-01-27,ios,1,34.0,0.0,1,returned
51804,10467,1006,2025-03-01,web,1,199.0,0.0,0,delivered
51805,10467,1003,2025-06-07,ios,1,59.0,0.0,0,delivered
51806,10468,1003,2026-05-11,web,1,59.0,5.0,0,delivered
51807,10468,1013,2025-08-23,web,1,34.0,0.0,0,delivered
51808,10469,1004,2025-04-01,web,1,79.0,0.0,0,delivered
51809,10470,1013,2026-01-25,web,3,34.0,0.0,1,returned
51810,10471,1008,2026-07-28,ios,1,39.0,0.0,0,delivered
51811,10471,1002,2025-11-05,ios,1,149.0,5.0,0,delivered
51812,10471,1003,2025-11-16,store,1,59.0,0.0,0,delivered
51813,10471,1004,2025-07-28,android,1,79.0,0.0,0,delivered
51814,10471,1008,2025-11-14,web,1,39.0,0.0,0,delivered
51815,10472,1010,2026-03-17,store,1,29.0,5.0,0,delivered
51816,10472,1011,2025-12-10,web,1,24.0,0.0,0,delivered
51817,10472,1014,2026-03-06,web,1,89.0,0.0,1,returned
51818,10473,1012,2026-06-12,web,1,15.0,0.0,0,delivered
51819,10473,1012,2025-11-13,store,1,15.0,0.0,0,delivered
51820,10473,1012,2025-11-17,web,1,15.0,5.0,0,delivered
51821,10473,1006,2026-01-09,web,1,199.0,0.0,0,delivered
51822,10473,1008,2025-09-26,store,1,39.0,0.0,0,delivered
51823,10474,1003,2026-08-02,android,1,59.0,0.0,0,delivered
51824,10474,1010,2026-06-25,web,1,29.0,5.0,0,delivered
51825,10474,1014,2026-07-15,web,1,89.0,0.0,1,returned
51826,10474,1007,2026-02-28,web,1,119.0,5.0,0,delivered
51827,10474,1005,2026-02-27,ios,1,129.0,5.0,1,returned
51828,10474,1007,2026-04-10,ios,1,119.0,0.0,0,delivered
51829,10474,1011,2025-10-17,web,1,24.0,15.0,0,delivered
51830,10474,1009,2026-07-01,web,1,69.0,5.0,0,delivered
51831,10474,1001,2026-02-24,ios,1,89.0,10.0,0,shipped
51832,10475,1014,2026-06-18,android,1,89.0,0.0,0,delivered
51833,10475,1001,2025-12-27,android,1,89.0,15.0,0,delivered
51834,10476,1014,2026-03-24,store,1,89.0,10.0,0,delivered
51835,10476,1011,2026-04-01,web,1,24.0,0.0,0,delivered
51836,10476,1011,2026-04-28,ios,1,24.0,0.0,0,delivered
51837,10476,1002,2026-07-15,web,1,149.0,0.0,0,delivered
51838,10476,1004,2026-04-08,ios,2,79.0,0.0,0,delivered
51839,10476,1008,2026-05-31,ios,1,39.0,5.0,0,delivered
51840,10477,1005,2025-03-25,web,1,129.0,0.0,1,returned
51841,10478,1006,2025-07-27,store,1,199.0,0.0,0,delivered
51842,10479,1008,2026-01-20,android,1,39.0,0.0,0,delivered
51843,10479,1008,2026-03-31,ios,1,39.0,10.0,0,cancelled
51844,10479,1002,2026-02-26,store,1,149.0,0.0,0,delivered
51845,10480,1010,2026-06-27,ios,1,29.0,0.0,0,delivered
51846,10480,1015,2026-07-01,android,1,49.0,0.0,0,delivered
51847,10480,1015,2026-01-10,store,2,49.0,5.0,0,delivered
51848,10480,1005,2026-04-13,ios,2,129.0,0.0,0,delivered
51849,10480,1009,2026-07-04,web,1,69.0,0.0,0,delivered
51850,10480,1002,2025-05-26,ios,1,149.0,0.0,1,returned
51851,10480,1002,2025-08-07,web,1,149.0,0.0,1,returned
51852,10481,1010,2026-08-10,ios,2,29.0,10.0,0,delivered
51853,10481,1015,2026-01-24,android,1,49.0,0.0,1,returned
51854,10481,1001,2026-06-07,web,1,89.0,0.0,0,delivered
51855,10481,1004,2026-05-10,web,1,79.0,0.0,1,returned
51856,10481,1013,2026-06-24,ios,1,34.0,0.0,0,delivered
51857,10482,1006,2026-06-21,web,1,199.0,0.0,0,delivered
51858,10482,1014,2026-04-28,ios,1,89.0,0.0,0,delivered
51859,10482,1011,2025-08-20,android,1,24.0,0.0,0,delivered
51860,10482,1014,2025-10-30,android,2,89.0,0.0,0,delivered
51861,10483,1014,2025-06-30,web,1,89.0,0.0,0,shipped
51862,10483,1005,2026-06-17,ios,1,129.0,0.0,0,delivered
51863,10484,1007,2026-01-29,android,1,119.0,0.0,1,returned
51864,10484,1013,2025-12-28,ios,1,34.0,0.0,0,delivered
51865,10484,1009,2025-11-16,ios,1,69.0,0.0,0,delivered
51866,10485,1014,2026-02-19,ios,1,89.0,10.0,0,delivered
51867,10485,1005,2026-06-09,web,1,129.0,0.0,0,delivered
51868,10485,1005,2025-11-20,web,1,129.0,5.0,1,returned
51869,10485,1004,2026-07-26,web,2,79.0,0.0,0,shipped
51870,10485,1002,2026-01-30,store,1,149.0,0.0,0,delivered
51871,10485,1014,2025-11-18,web,1,89.0,10.0,0,cancelled
51872,10485,1007,2026-06-30,android,1,119.0,0.0,0,cancelled
51873,10486,1005,2026-05-03,web,1,129.0,0.0,0,delivered
51874,10486,1003,2026-08-17,web,1,59.0,0.0,0,delivered
51875,10486,1012,2026-06-09,store,1,15.0,0.0,0,delivered
51876,10487,1014,2025-10-01,ios,1,89.0,5.0,0,cancelled
51877,10487,1003,2025-07-03,web,1,59.0,15.0,0,delivered
51878,10488,1006,2026-03-18,web,1,199.0,0.0,0,delivered
51879,10488,1013,2026-06-03,web,1,34.0,0.0,0,delivered
51880,10488,1006,2026-07-13,web,1,199.0,0.0,0,delivered
51881,10489,1012,2025-12-19,android,1,15.0,0.0,0,delivered
51882,10489,1014,2026-02-05,ios,1,89.0,5.0,0,delivered
51883,10490,1002,2025-12-28,android,1,149.0,0.0,0,delivered
51884,10491,1005,2025-05-13,ios,1,129.0,0.0,1,returned
51885,10491,1006,2026-05-03,web,1,199.0,0.0,0,delivered
51886,10491,1011,2026-08-12,android,1,24.0,0.0,0,delivered
51887,10492,1009,2026-04-20,web,1,69.0,0.0,0,delivered
51888,10492,1001,2026-03-02,web,1,89.0,0.0,0,delivered
51889,10492,1008,2026-07-29,ios,1,39.0,5.0,1,returned
51890,10492,1014,2026-02-06,web,1,89.0,0.0,0,delivered
51891,10492,1002,2026-02-09,web,1,149.0,0.0,0,delivered
51892,10493,1010,2026-01-01,web,2,29.0,5.0,0,delivered
51893,10493,1012,2026-03-08,android,1,15.0,0.0,0,delivered
51894,10493,1011,2025-12-05,web,1,24.0,0.0,0,delivered
51895,10494,1007,2026-08-07,android,1,119.0,0.0,0,delivered
51896,10494,1005,2026-03-02,web,3,129.0,10.0,0,delivered
51897,10494,1005,2026-02-25,web,1,129.0,0.0,0,delivered
51898,10494,1007,2026-03-31,web,1,119.0,0.0,1,returned
51899,10495,1004,2026-03-18,web,2,79.0,0.0,0,delivered
51900,10495,1011,2026-06-28,android,1,24.0,0.0,0,delivered
51901,10496,1001,2025-09-26,ios,1,89.0,0.0,0,delivered
51902,10496,1010,2025-11-20,web,1,29.0,0.0,1,returned
51903,10496,1001,2026-06-01,web,2,89.0,0.0,0,cancelled
51904,10496,1004,2026-03-12,store,1,79.0,0.0,0,cancelled
51905,10496,1010,2025-10-18,web,1,29.0,0.0,0,delivered
51906,10496,1001,2026-01-10,android,1,890.0,5.0,0,delivered
51907,10496,1012,2026-05-28,web,1,15.0,0.0,0,shipped
51908,10497,1001,2026-05-23,android,1,89.0,0.0,0,delivered
51909,10497,1007,2026-01-25,store,1,119.0,0.0,0,delivered
51910,10497,1011,2026-07-14,ios,1,24.0,0.0,0,delivered
51911,10497,1007,2026-07-13,web,1,119.0,5.0,0,delivered
51912,10497,1007,2026-02-03,store,1,119.0,0.0,0,delivered
51913,10498,1013,2026-01-12,web,1,34.0,0.0,0,delivered
51914,10498,1015,2026-01-20,web,1,49.0,5.0,1,returned
51915,10498,1006,2026-01-23,android,1,199.0,0.0,0,cancelled
51916,10498,1001,2025-10-28,ios,1,89.0,5.0,0,delivered
51917,10498,1010,2026-04-09,web,1,29.0,0.0,0,cancelled
51918,10498,1010,2025-12-13,web,1,29.0,0.0,0,delivered
51919,10499,1013,2025-03-24,ios,1,34.0,0.0,1,returned
51920,10499,1015,2025-03-17,android,1,49.0,10.0,0,delivered
51921,10499,1003,2025-03-22,android,1,59.0,5.0,0,delivered
51922,10499,1011,2025-04-20,ios,1,24.0,0.0,0,delivered
51923,10499,1014,2025-05-31,web,1,89.0,0.0,1,returned
51924,10500,1009,2025-07-31,web,1,69.0,0.0,1,returned
51925,10500,1005,2025-12-03,android,1,129.0,0.0,1,returned
51926,10501,1001,2026-01-01,ios,1,89.0,0.0,0,delivered
51927,10501,1008,2026-05-15,ios,1,39.0,0.0,0,delivered
51928,10501,1012,2026-02-14,android,1,15.0,0.0,0,delivered
51929,10501,1004,2026-03-20,android,1,79.0,0.0,0,delivered
51930,10501,1002,2026-07-18,web,2,149.0,0.0,0,delivered
51931,10502,1014,2026-04-06,web,1,89.0,0.0,0,delivered
51932,10502,1004,2026-05-19,store,1,79.0,0.0,0,delivered
51933,10502,1007,2026-07-23,android,1,119.0,0.0,0,delivered
51934,10502,1009,2026-08-11,ios,1,69.0,0.0,0,delivered
51935,10502,1004,2025-09-25,web,1,79.0,10.0,0,delivered
51936,10503,1012,2026-03-18,store,1,15.0,15.0,0,delivered
51937,10503,1007,2026-02-19,web,1,119.0,0.0,0,delivered
51938,10503,1013,2026-06-04,web,1,34.0,0.0,0,delivered
51939,10503,1009,2026-05-06,ios,1,69.0,0.0,0,delivered
51940,10503,1002,2025-12-24,web,1,149.0,0.0,0,delivered
51941,10503,1007,2026-01-15,store,1,119.0,0.0,1,returned
51942,10504,1008,2025-08-26,ios,3,39.0,0.0,0,delivered
51943,10504,1013,2025-07-30,web,1,34.0,10.0,1,returned
51944,10505,1009,2026-02-20,android,1,69.0,0.0,0,delivered
51945,10505,1001,2026-03-06,web,1,89.0,0.0,0,delivered
51946,10506,1003,2026-01-31,web,1,59.0,0.0,0,delivered
51947,10506,1010,2026-04-28,web,1,29.0,0.0,0,cancelled
51948,10506,1004,2025-05-22,web,1,79.0,0.0,1,returned
51949,10506,1009,2026-08-02,web,1,69.0,0.0,0,delivered
51950,10507,1005,2026-05-29,web,2,129.0,0.0,0,shipped
51951,10508,1005,2026-03-05,ios,1,129.0,0.0,0,delivered
51952,10508,1001,2025-09-28,android,1,89.0,0.0,0,delivered
51953,10508,1002,2026-06-13,store,1,149.0,0.0,0,delivered
51954,10508,1005,2025-10-26,web,1,129.0,0.0,0,delivered
51955,10508,1010,2026-06-03,store,1,29.0,0.0,0,delivered
51956,10508,1012,2026-08-10,web,1,15.0,0.0,0,delivered
51957,10508,1001,2026-07-24,ios,1,89.0,0.0,0,delivered
51958,10508,1008,2026-03-10,web,1,39.0,10.0,0,delivered
51959,10509,1008,2026-01-22,ios,1,39.0,0.0,0,delivered
51960,10509,1010,2026-06-24,web,1,29.0,5.0,0,delivered
51961,10510,1011,2026-08-10,ios,1,24.0,0.0,1,returned
51962,10510,1010,2025-12-03,android,1,29.0,0.0,0,delivered
51963,10511,1001,2026-04-14,web,1,89.0,0.0,0,delivered
51964,10511,1014,2025-08-25,android,3,89.0,0.0,0,delivered
51965,10512,1001,2025-07-15,web,1,89.0,0.0,0,delivered
51966,10512,1015,2026-05-13,store,1,49.0,0.0,0,shipped
51967,10513,1013,2026-08-05,ios,2,34.0,0.0,0,shipped
51968,10513,1010,2026-05-22,web,1,29.0,0.0,0,delivered
51969,10513,1009,2026-08-13,store,1,69.0,0.0,0,delivered
51970,10513,1004,2026-04-25,store,1,79.0,0.0,0,delivered
51971,10514,1012,2026-07-22,store,1,15.0,5.0,0,delivered
51972,10514,1007,2026-06-21,ios,1,119.0,0.0,0,delivered
51973,10515,1010,2026-01-18,web,1,29.0,0.0,0,delivered
51974,10515,1006,2025-04-10,ios,1,199.0,0.0,0,delivered
51975,10516,1013,2025-12-17,ios,1,34.0,5.0,0,delivered
51976,10516,1006,2026-04-17,web,1,199.0,0.0,0,delivered
51977,10516,1012,2026-03-24,ios,1,15.0,0.0,0,delivered
51978,10516,1015,2026-06-13,store,1,49.0,10.0,1,returned
51979,10516,1013,2026-07-01,web,1,34.0,0.0,0,delivered
51980,10516,1012,2026-01-15,web,1,15.0,0.0,1,returned
51981,10516,1015,2026-07-19,android,1,49.0,0.0,0,delivered
51982,10517,1002,2026-01-16,store,1,149.0,0.0,0,delivered
51983,10518,1007,2025-04-01,web,1,119.0,0.0,0,delivered
51984,10518,1002,2025-04-10,web,1,149.0,5.0,0,delivered
51985,10518,1007,2025-04-29,web,1,119.0,0.0,0,delivered
51986,10518,1002,2025-04-16,store,1,149.0,0.0,0,delivered
51987,10518,1011,2025-05-08,web,1,24.0,0.0,0,delivered
51988,10519,1009,2025-11-12,web,1,69.0,0.0,0,delivered
51989,10519,1007,2025-11-02,web,1,119.0,0.0,0,delivered
51990,10519,1014,2026-07-05,web,1,89.0,0.0,0,cancelled
51991,10520,1008,2025-05-09,web,1,39.0,5.0,0,delivered
51992,10521,1008,2025-04-26,web,1,39.0,15.0,0,shipped
51993,10521,1009,2025-02-21,web,1,69.0,0.0,0,delivered
51994,10522,1003,2026-08-11,store,1,59.0,0.0,0,delivered
51995,10522,1006,2026-05-12,android,1,199.0,0.0,0,delivered
51996,10522,1004,2026-05-12,web,1,79.0,0.0,0,delivered
51997,10522,1010,2026-08-20,web,1,29.0,0.0,0,delivered
51998,10522,1005,2026-02-27,android,1,129.0,0.0,0,delivered
51999,10522,1009,2026-06-15,web,1,69.0,10.0,0,delivered
52000,10522,1011,2026-02-14,web,1,24.0,0.0,0,delivered
52001,10523,1013,2026-05-17,store,1,34.0,15.0,0,delivered
52002,10523,1015,2025-12-07,web,1,49.0,5.0,0,shipped
52003,10523,1001,2026-05-12,android,1,89.0,0.0,0,shipped
52004,10523,1010,2026-01-11,web,1,29.0,0.0,0,delivered
52005,10523,1008,2025-08-25,ios,1,39.0,0.0,0,delivered
52006,10523,1015,2025-10-21,web,1,49.0,5.0,0,delivered
52007,10524,1006,2025-09-15,web,1,199.0,5.0,0,delivered
52008,10524,1003,2025-05-18,web,1,59.0,0.0,0,delivered
52009,10524,1012,2026-02-27,store,1,15.0,5.0,0,delivered
52010,10524,1007,2025-01-20,ios,1,119.0,0.0,0,delivered
52011,10524,1001,2025-02-04,android,1,89.0,5.0,0,delivered
52012,10524,1010,2025-07-18,web,1,29.0,0.0,0,delivered
52013,10524,1004,2025-01-26,ios,1,79.0,5.0,0,delivered
52014,10525,1015,2026-03-04,web,1,49.0,0.0,0,delivered
52015,10525,1010,2025-08-06,android,1,29.0,5.0,0,delivered
52016,10525,1007,2025-05-17,web,1,119.0,0.0,0,cancelled
52017,10525,1001,2025-08-19,store,1,89.0,0.0,0,delivered
52018,10525,1006,2025-03-19,web,1,199.0,0.0,0,shipped
52019,10526,1002,2025-12-30,store,1,149.0,0.0,0,delivered
52020,10526,1011,2026-06-06,ios,1,24.0,5.0,0,delivered
52021,10526,1003,2026-06-29,web,2,59.0,0.0,1,returned
52022,10526,1002,2026-06-20,ios,1,149.0,0.0,0,delivered
52023,10526,1012,2026-03-25,web,1,15.0,0.0,0,delivered
52024,10526,1009,2026-07-17,web,1,69.0,0.0,0,delivered
52025,10527,1015,2025-01-19,ios,1,49.0,0.0,0,delivered
52026,10527,1001,2026-08-21,ios,1,89.0,15.0,0,delivered
52027,10527,1009,2026-07-26,web,1,69.0,0.0,0,delivered
52028,10527,1007,2025-12-29,store,1,119.0,0.0,0,delivered
52029,10528,1015,2026-03-28,web,1,49.0,0.0,1,returned
52030,10528,1011,2026-08-02,android,1,24.0,0.0,0,delivered
52031,10528,1014,2026-03-20,android,1,89.0,0.0,0,delivered
52032,10528,1010,2026-08-08,web,3,29.0,0.0,0,cancelled
52033,10528,1001,2026-06-22,android,1,89.0,10.0,0,delivered
52034,10529,1006,2025-10-20,android,1,199.0,0.0,0,delivered
52035,10529,1011,2026-01-23,ios,1,24.0,0.0,0,delivered
52036,10529,1006,2025-10-19,web,1,199.0,0.0,0,delivered
52037,10529,1005,2025-06-29,web,1,129.0,0.0,0,delivered
52038,10530,1001,2025-07-11,android,1,89.0,0.0,0,shipped
52039,10530,1011,2025-02-23,ios,3,24.0,0.0,0,delivered
52040,10530,1008,2025-05-24,web,1,39.0,0.0,0,shipped
52041,10530,1013,2025-03-19,ios,1,34.0,15.0,1,returned
52042,10531,1006,2025-06-23,web,1,199.0,0.0,0,delivered
52043,10531,1004,2025-06-09,android,1,79.0,0.0,1,returned
52044,10531,1003,2025-04-23,web,1,59.0,0.0,0,cancelled
52045,10531,1014,2025-12-22,web,1,89.0,0.0,0,cancelled
52046,10531,1008,2025-06-04,android,2,39.0,0.0,0,delivered
52047,10531,1008,2026-07-22,web,1,39.0,0.0,0,delivered
52048,10532,1007,2025-12-16,android,1,119.0,0.0,0,delivered
52049,10532,1010,2026-06-12,web,1,29.0,0.0,0,delivered
52050,10533,1014,2025-09-13,ios,1,89.0,0.0,0,delivered
52051,10533,1006,2025-08-27,android,1,199.0,0.0,0,delivered
52052,10534,1005,2026-04-11,ios,1,129.0,5.0,0,delivered
52053,10534,1010,2026-05-19,web,1,29.0,0.0,0,delivered
52054,10535,1007,2025-11-26,web,1,119.0,0.0,0,delivered
52055,10535,1006,2026-04-21,web,1,199.0,0.0,0,delivered
52056,10535,1003,2026-08-14,web,1,59.0,0.0,0,shipped
52057,10535,1008,2026-01-29,android,1,39.0,0.0,0,delivered
52058,10536,1008,2025-09-18,web,1,39.0,5.0,0,delivered
52059,10537,1004,2025-05-04,web,1,79.0,0.0,0,delivered
52060,10537,1002,2026-05-21,store,1,149.0,0.0,0,delivered
52061,10537,1010,2025-09-13,web,1,29.0,0.0,0,delivered
52062,10537,1004,2025-06-20,store,1,79.0,0.0,1,returned
52063,10538,1013,2026-07-07,web,1,34.0,0.0,0,delivered
52064,10538,1004,2026-06-05,web,1,79.0,0.0,0,cancelled
52065,10538,1010,2025-12-03,web,1,29.0,0.0,0,delivered
52066,10538,1007,2025-12-04,ios,1,119.0,0.0,0,delivered
52067,10538,1015,2026-06-06,android,1,49.0,15.0,0,delivered
52068,10538,1009,2026-04-06,web,1,69.0,15.0,0,delivered
52069,10538,1010,2025-09-29,ios,1,29.0,0.0,0,shipped
52070,10539,1001,2026-08-10,web,1,89.0,5.0,0,delivered
52071,10539,1015,2025-11-08,web,1,49.0,0.0,0,delivered
52072,10539,1013,2025-05-11,web,2,34.0,0.0,0,delivered
52073,10539,1001,2026-05-12,store,1,89.0,0.0,0,delivered
52074,10539,1008,2025-05-08,store,1,39.0,0.0,1,returned
52075,10539,1013,2026-04-24,android,1,34.0,0.0,0,delivered
52076,10539,1005,2025-07-30,ios,1,129.0,0.0,0,delivered
52077,10539,1006,2025-09-25,android,1,199.0,0.0,0,cancelled
52078,10540,1009,2025-11-15,android,1,69.0,0.0,0,delivered
52079,10540,1010,2026-02-11,web,1,29.0,0.0,0,delivered
52080,10540,1006,2025-11-15,ios,1,199.0,0.0,0,delivered
52081,10540,1004,2026-05-15,web,1,79.0,0.0,0,delivered
